% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=641995, Tue Jan 16 20:01:48 2024
1 15 -0.010234535903011186 -0.0014798744602642815 0.0015574899983857317 0.007581558331661364 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
2 30 -0.011679687139017049 -0.0020168740614597783 0.001841954210857981 0.012758999477999597 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
3 45 -0.01077611851998824 -0.0023754950815595174 0.0022046510853630918 0.015158750471479167 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
4 60 -0.011482961512831793 -0.00301624667639055 0.003096973041217925 0.017402163517264257 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
5 75 -0.012424819166222378 -0.0036140718747232113 0.003724214035232782 0.017248921828088425 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
6 90 -0.01774057369013221 -0.004038895082548918 0.004001030100113998 0.01660430107448651 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
7 105 -0.02304046215670573 -0.004154409639727387 0.004057539074505637 0.024208167365540947 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
8 120 -0.019548135116508217 -0.003975802266210052 0.0042632321794301 0.021675405977155046 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
9 135 -0.020485637380460314 -0.004615318170384011 0.00441598946546325 0.023152323060244652 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
10 150 -0.021872555982507112 -0.004657996615800971 0.004469678080789058 0.024874691346846847 0.9788878136050377 0.9826444640876794 0.9853412352302515 0.9880893070748087 0.9928493094484577 0.9958097268945488 0.9970727229899685 0.9973361693964881 0.9981025820571634 0.9990873147816881 0.9994355273341471 0.9996261022179698 0.9997656619032218 0.9998018551485924 1.0000713549647093 1.0002516878729957 1.0003732569374675 1.0004450473197224 1.0004697527675817 1.0006298169477577 1.000640189613099 1.0007703515827382 1.0008671658380908 1.0008818325312774 1.0009181803331575 1.000992145868613 1.0012223201553232 1.0013346580562923 1.0015369663978484 1.0016139642997406 1.0020951696099616 1.0022326687914365 1.0023264731259829 1.0027845886500062 1.003042522134633 1.0035066882023764 1.004353628800191 1.0061386674320785 1.0096559832602137 1.0128574214060921 1.0230882053672519
